Date,open,high,low,close,Volume
2024-03-01 08:36:47,18398.25,18398.25,0.0,0.0,402
2024-03-01 08:36:48,1.0,18400.75,0.0,2.0,114
2024-03-01 08:36:50,2.0,18397.75,0.0,0.0,106
2024-03-01 08:36:51,18397.5,18400.5,0.0,1.0,80
2024-03-01 08:36:54,1.0,2.0,0.0,0.0,14
2024-03-01 08:36:55,1.0,2.0,0.0,1.0,96
2024-03-01 08:36:56,0.0,2.0,0.0,2.0,17
2024-03-01 08:36:58,1.0,18397.75,0.0,2.0,143
2024-03-01 08:36:59,2.0,2.0,0.0,1.0,87
2024-03-01 08:37:01,0.0,18397.5,0.0,0.0,79
2024-03-01 08:37:03,18397.75,18400.0,0.0,0.0,377
2024-03-01 08:37:04,18396.25,18397.0,0.0,1.0,116
2024-03-01 08:37:07,18397.25,18397.25,0.0,2.0,90
2024-03-01 08:37:08,2.0,18399.5,0.0,0.0,229
2024-03-01 08:37:09,0.0,2.0,0.0,2.0,99
2024-03-01 08:37:10,2.0,18401.0,0.0,1.0,272
2024-03-01 08:37:14,18400.0,18400.0,0.0,1.0,177
2024-03-01 08:37:15,2.0,18400.0,0.0,1.0,214
2024-03-01 08:37:16,0.0,18401.0,0.0,0.0,425
2024-03-01 08:37:17,0.0,2.0,0.0,1.0,24
2024-03-01 08:37:18,18397.75,18398.0,0.0,1.0,54
2024-03-01 08:37:19,0.0,2.0,0.0,1.0,17
2024-03-01 08:37:20,2.0,18398.0,0.0,0.0,156
2024-03-01 08:37:21,2.0,18401.0,0.0,1.0,265
2024-03-01 08:37:22,1.0,18402.5,0.0,1.0,321
2024-03-01 08:37:23,2.0,18402.5,0.0,0.0,204
2024-03-01 08:37:25,18399.0,18399.0,0.0,1.0,31
2024-03-01 08:37:26,18399.0,18402.25,0.0,0.0,85
2024-03-01 08:37:27,2.0,18402.25,0.0,1.0,372
2024-03-01 08:37:28,18399.25,18399.25,0.0,0.0,91
2024-03-01 08:37:29,18399.0,18402.0,0.0,2.0,179
2024-03-01 08:37:30,18399.0,18401.75,0.0,1.0,451
2024-03-01 08:37:31,18398.75,18398.75,0.0,1.0,35
2024-03-01 08:37:33,2.0,18403.75,0.0,2.0,1707
2024-03-01 08:37:34,18399.25,18402.25,0.0,2.0,100
2024-03-01 08:37:35,18399.25,18399.5,0.0,2.0,57
2024-03-01 08:37:36,18399.25,18402.0,0.0,1.0,315
2024-03-01 08:37:38,2.0,2.0,0.0,1.0,66
2024-03-01 08:37:39,2.0,2.0,0.0,1.0,81
2024-03-01 08:37:40,0.0,2.0,0.0,1.0,50
2024-03-01 08:37:41,2.0,2.0,0.0,1.0,16
2024-03-01 08:37:42,0.0,2.0,0.0,1.0,148
2024-03-01 08:37:43,2.0,18403.5,0.0,1.0,249
2024-03-01 08:37:44,18399.5,18402.5,0.0,0.0,380
2024-03-01 08:37:45,18399.25,18399.5,0.0,2.0,57
2024-03-01 08:37:46,18399.25,18402.0,0.0,0.0,357
2024-03-01 08:37:47,18399.0,18403.5,0.0,0.0,831
2024-03-01 08:37:48,18399.0,18402.0,0.0,1.0,316
2024-03-01 08:37:49,18399.0,18399.0,0.0,0.0,24
2024-03-01 08:37:51,0.0,18401.75,0.0,2.0,445
2024-03-01 08:37:53,0.0,2.0,0.0,1.0,17
2024-03-01 08:37:54,2.0,18398.75,0.0,1.0,36
2024-03-01 08:37:55,18398.5,18401.0,0.0,1.0,296
2024-03-01 08:37:56,0.0,2.0,0.0,1.0,91
2024-03-01 08:38:00,1.0,2.0,0.0,0.0,16
2024-03-01 08:38:03,18401.0,18401.0,0.0,1.0,172
2024-03-01 08:38:04,2.0,18402.5,0.0,0.0,477
2024-03-01 08:38:06,18399.0,18399.0,0.0,2.0,89
2024-03-01 08:38:09,1.0,2.0,0.0,0.0,61
2024-03-01 08:38:10,18398.75,18398.75,0.0,0.0,32
2024-03-01 08:38:11,1.0,18401.5,0.0,1.0,203
2024-03-01 08:38:12,18398.75,18398.75,0.0,1.0,29
2024-03-01 08:38:13,18398.5,18398.5,0.0,1.0,25
2024-03-01 08:38:14,18398.75,18398.75,0.0,1.0,54
2024-03-01 08:38:15,18398.75,18398.75,0.0,1.0,54
2024-03-01 08:38:17,18398.75,18398.75,0.0,1.0,54
2024-03-01 08:38:18,18398.75,18398.75,0.0,1.0,54
2024-03-01 08:38:21,0.0,18401.0,0.0,1.0,287
2024-03-01 08:38:22,1.0,18400.25,0.0,2.0,439
2024-03-01 08:38:23,1.0,2.0,0.0,0.0,32
2024-03-01 08:38:28,1.0,18402.5,0.0,1.0,636
2024-03-01 08:38:29,2.0,2.0,0.0,1.0,49
2024-03-01 08:38:30,2.0,18402.25,0.0,1.0,305
2024-03-01 08:38:33,2.0,18401.0,0.0,2.0,327
2024-03-01 08:38:34,1.0,18400.75,0.0,1.0,366
2024-03-01 08:38:39,1.0,2.0,0.0,1.0,39
2024-03-01 08:38:40,1.0,18401.0,0.0,0.0,185
2024-03-01 08:38:42,18397.5,18402.25,0.0,0.0,489
2024-03-01 08:38:43,18398.25,18398.25,0.0,1.0,209
2024-03-01 08:38:44,18397.75,18400.75,0.0,0.0,79
2024-03-01 08:38:45,18398.0,18402.25,0.0,1.0,332
2024-03-01 08:38:47,18398.25,18398.5,0.0,1.0,77
2024-03-01 08:38:48,2.0,18402.25,0.0,2.0,265
2024-03-01 08:38:49,18398.25,18398.25,0.0,0.0,36
2024-03-01 08:38:50,18398.0,18401.0,0.0,1.0,113
2024-03-01 08:38:51,18398.25,18398.25,0.0,2.0,31
2024-03-01 08:38:52,18400.0,18400.0,0.0,2.0,71
2024-03-01 08:38:53,18400.0,18401.0,0.0,0.0,8097
2024-03-01 08:38:54,1.0,1.0,1.0,1.0,8
2024-03-01 08:38:58,1.0,18398.25,0.0,0.0,233
2024-03-01 08:39:00,18398.25,18398.25,0.0,1.0,116
2024-03-01 08:39:01,0.0,18402.25,0.0,1.0,340
2024-03-01 08:39:02,18398.5,18398.75,0.0,1.0,79
2024-03-01 08:39:03,18397.5,18401.25,0.0,0.0,203
2024-03-01 08:39:05,18397.5,18400.75,0.0,0.0,478
2024-03-01 08:39:06,1.0,1.0,1.0,1.0,8
2024-03-01 08:39:08,1.0,2.0,0.0,0.0,16
2024-03-01 08:39:09,1.0,2.0,0.0,1.0,49
2024-03-01 08:39:10,1.0,2.0,0.0,1.0,50
2024-03-01 08:39:11,2.0,18401.0,0.0,1.0,262
2024-03-01 08:39:12,0.0,18401.0,0.0,1.0,194
2024-03-01 08:39:13,1.0,1.0,1.0,1.0,8
2024-03-01 08:39:15,18398.25,18398.25,0.0,0.0,76
2024-03-01 08:39:17,1.0,1.0,1.0,1.0,7
2024-03-01 08:39:23,18397.5,18401.0,0.0,1.0,685
2024-03-01 08:39:26,2.0,2.0,0.0,1.0,20
2024-03-01 08:39:27,2.0,18401.0,0.0,0.0,190
2024-03-01 08:39:28,18397.25,18400.0,0.0,1.0,105
2024-03-01 08:39:29,2.0,18401.0,0.0,1.0,333
2024-03-01 08:39:30,18398.0,18400.5,0.0,1.0,224
2024-03-01 08:39:33,2.0,18400.75,0.0,1.0,191
2024-03-01 08:39:34,18396.25,18400.75,0.0,1.0,111
2024-03-01 08:39:35,0.0,2.0,0.0,1.0,17
2024-03-01 08:39:36,2.0,2.0,0.0,1.0,16
2024-03-01 08:39:38,18397.75,18398.0,0.0,1.0,227
2024-03-01 08:39:39,0.0,2.0,0.0,1.0,17
2024-03-01 08:39:40,18397.75,18398.0,0.0,2.0,89
2024-03-01 08:39:42,2.0,18401.0,0.0,1.0,393
2024-03-01 08:39:43,18397.75,18400.5,0.0,1.0,167
2024-03-01 08:39:45,18397.75,18397.75,0.0,2.0,29
2024-03-01 08:39:47,18397.5,18397.5,0.0,0.0,116
2024-03-01 08:39:48,18396.25,18400.25,0.0,1.0,197
2024-03-01 08:39:50,18397.25,18397.25,0.0,0.0,31
2024-03-01 08:39:51,18397.5,18397.5,0.0,1.0,35
2024-03-01 08:39:52,18397.5,18397.5,0.0,1.0,20
2024-03-01 08:39:56,18397.25,18400.25,0.0,1.0,233
2024-03-01 08:39:58,18397.5,18400.5,0.0,1.0,293
2024-03-01 08:39:59,0.0,18398.0,0.0,1.0,62
2024-03-01 08:40:00,18397.75,18397.75,0.0,1.0,25
2024-03-01 08:40:01,18398.0,18401.0,0.0,1.0,396
2024-03-01 08:40:02,2.0,18402.5,0.0,0.0,1281
2024-03-01 08:40:03,18399.0,18399.0,0.0,1.0,25
2024-03-01 08:40:04,18397.5,18401.5,0.0,0.0,180
2024-03-01 08:40:05,1.0,2.0,0.0,2.0,16
2024-03-01 08:40:07,1.0,2.0,0.0,0.0,18
2024-03-01 08:40:09,1.0,18402.5,0.0,1.0,271
2024-03-01 08:40:10,2.0,18402.0,0.0,0.0,175
2024-03-01 08:40:13,18399.25,18399.25,0.0,0.0,23
2024-03-01 08:40:14,1.0,18401.5,0.0,1.0,338
2024-03-01 08:40:15,18398.75,18398.75,0.0,1.0,54
2024-03-01 08:40:17,18397.5,18401.0,0.0,0.0,664
2024-03-01 08:40:18,18400.75,18400.75,0.0,2.0,52
2024-03-01 08:40:19,2.0,2.0,0.0,2.0,74
2024-03-01 08:40:20,2.0,2.0,0.0,1.0,37
2024-03-01 08:40:21,2.0,18402.25,0.0,2.0,414
2024-03-01 08:40:22,1.0,18402.5,0.0,1.0,674
2024-03-01 08:40:23,18398.75,18398.75,0.0,1.0,29
2024-03-01 08:40:24,2.0,18401.75,0.0,1.0,280
2024-03-01 08:40:25,18399.0,18399.0,0.0,1.0,55
2024-03-01 08:40:26,18401.75,18402.25,0.0,1.0,568
2024-03-01 08:40:27,18399.5,18399.5,0.0,2.0,50
2024-03-01 08:40:28,18399.25,18402.25,0.0,0.0,238
2024-03-01 08:40:30,1.0,2.0,0.0,0.0,70
2024-03-01 08:40:34,2.0,2.0,0.0,1.0,16
2024-03-01 08:40:36,1.0,18403.75,0.0,1.0,711
2024-03-01 08:40:38,18400.0,18400.25,0.0,1.0,50
2024-03-01 08:40:41,1.0,18402.75,0.0,1.0,164
2024-03-01 08:40:42,18399.75,18400.0,0.0,1.0,54
2024-03-01 08:40:43,18399.75,18400.0,0.0,1.0,54
2024-03-01 08:40:45,1.0,2.0,0.0,0.0,32
2024-03-01 08:40:49,18399.75,18399.75,0.0,1.0,25
2024-03-01 08:40:50,18400.0,18403.5,0.0,0.0,521
2024-03-01 08:40:51,2.0,18402.75,0.0,2.0,90
2024-03-01 08:40:52,2.0,18403.0,0.0,1.0,340
2024-03-01 08:40:54,18400.0,18400.0,0.0,1.0,83
2024-03-01 08:40:59,18399.75,18399.75,0.0,1.0,25
2024-03-01 08:41:00,1.0,18402.5,0.0,2.0,184
2024-03-01 08:41:02,18399.5,18403.5,0.0,2.0,247
2024-03-01 08:41:03,18399.25,18402.0,0.0,1.0,232
2024-03-01 08:41:07,1.0,2.0,0.0,2.0,192
2024-03-01 08:41:09,2.0,2.0,0.0,1.0,109
2024-03-01 08:41:12,0.0,2.0,0.0,1.0,141
2024-03-01 08:41:13,18402.0,18405.0,0.0,1.0,1197
2024-03-01 08:41:16,18398.75,18403.75,0.0,1.0,542
2024-03-01 08:41:18,18400.5,18403.5,0.0,2.0,119
2024-03-01 08:41:19,18400.5,18400.75,0.0,0.0,131
2024-03-01 08:41:20,18400.75,18400.75,0.0,1.0,100
2024-03-01 08:41:21,0.0,18403.25,0.0,2.0,547
2024-03-01 08:41:22,18400.0,18400.0,0.0,0.0,24
2024-03-01 08:41:23,18400.25,18404.75,0.0,0.0,302
2024-03-01 08:41:24,2.0,18404.75,0.0,0.0,183
2024-03-01 08:41:25,0.0,18402.75,0.0,1.0,274
2024-03-01 08:41:26,18399.5,18402.5,0.0,1.0,191
2024-03-01 08:41:27,18399.5,18399.75,0.0,1.0,58
2024-03-01 08:41:28,18399.5,18399.5,0.0,1.0,27
2024-03-01 08:41:29,18399.75,18403.5,0.0,1.0,801
2024-03-01 08:41:30,18400.5,18400.75,0.0,0.0,119
2024-03-01 08:41:31,1.0,2.0,0.0,1.0,77
2024-03-01 08:41:33,2.0,2.0,0.0,1.0,33
2024-03-01 08:41:34,2.0,2.0,0.0,1.0,119
2024-03-01 08:41:35,1.0,18400.75,0.0,2.0,77
2024-03-01 08:41:38,18400.5,18400.75,0.0,2.0,332
2024-03-01 08:41:40,18400.5,18400.5,0.0,0.0,36
2024-03-01 08:41:41,0.0,18403.25,0.0,0.0,187
2024-03-01 08:41:42,18399.0,18400.5,0.0,1.0,249
2024-03-01 08:41:43,2.0,18403.75,0.0,1.0,367
2024-03-01 08:41:44,0.0,18403.25,0.0,0.0,501
2024-03-01 08:41:45,2.0,18405.0,0.0,1.0,1164
2024-03-01 08:41:48,1.0,18403.5,0.0,1.0,489
2024-03-01 08:41:49,0.0,18404.75,0.0,0.0,329
2024-03-01 08:41:50,1.0,2.0,0.0,1.0,111
2024-03-01 08:41:51,2.0,18405.0,0.0,0.0,393
2024-03-01 08:41:53,18400.0,18403.75,0.0,0.0,73
2024-03-01 08:41:54,18400.5,18403.5,0.0,0.0,134
2024-03-01 08:41:55,18400.75,18400.75,0.0,2.0,31
2024-03-01 08:41:56,18400.5,18400.5,0.0,0.0,26
2024-03-01 08:42:01,18400.75,18400.75,0.0,1.0,96
2024-03-01 08:42:02,18400.75,18400.75,0.0,1.0,39
2024-03-01 08:42:04,0.0,18404.75,0.0,0.0,573
2024-03-01 08:42:05,18399.75,18402.5,0.0,1.0,582
2024-03-01 08:42:06,0.0,2.0,0.0,1.0,65
2024-03-01 08:42:07,18399.0,18402.0,0.0,1.0,174
2024-03-01 08:42:09,18398.75,18401.75,0.0,0.0,182
2024-03-01 08:42:10,2.0,18398.75,0.0,0.0,137
2024-03-01 08:42:12,18397.5,18401.75,0.0,1.0,782
2024-03-01 08:42:14,1.0,18399.75,0.0,1.0,433
2024-03-01 08:42:15,0.0,18396.75,0.0,0.0,115
2024-03-01 08:42:16,18396.25,18396.75,0.0,0.0,76
2024-03-01 08:42:17,0.0,18399.75,0.0,0.0,1046
2024-03-01 08:42:18,2.0,18396.75,0.0,1.0,107
2024-03-01 08:42:19,18396.75,18396.75,0.0,1.0,140
2024-03-01 08:42:20,18396.75,18399.75,0.0,0.0,249
2024-03-01 08:42:22,1.0,18396.75,0.0,2.0,121
2024-03-01 08:42:23,2.0,18400.0,0.0,0.0,210
2024-03-01 08:42:26,18396.75,18399.75,0.0,2.0,80
2024-03-01 08:42:27,2.0,18399.75,0.0,0.0,383
2024-03-01 08:42:28,1.0,18401.0,0.0,1.0,875
2024-03-01 08:42:29,18397.75,18397.75,0.0,1.0,20
2024-03-01 08:42:30,18397.5,18400.5,0.0,1.0,64
2024-03-01 08:42:31,18397.25,18400.25,0.0,1.0,103
2024-03-01 08:42:33,1.0,1.0,1.0,1.0,5
2024-03-01 08:42:34,18397.25,18397.5,0.0,1.0,69
2024-03-01 08:42:36,2.0,2.0,0.0,1.0,16
2024-03-01 08:42:37,18397.25,18397.5,0.0,1.0,54
2024-03-01 08:42:41,1.0,18401.0,0.0,1.0,219
2024-03-01 08:42:43,1.0,2.0,0.0,1.0,267
2024-03-01 08:42:44,1.0,18402.25,0.0,0.0,477
2024-03-01 08:42:45,18398.75,18401.75,0.0,1.0,199
2024-03-01 08:42:48,0.0,18398.75,0.0,0.0,303
2024-03-01 08:42:49,18398.75,18398.75,0.0,0.0,23
2024-03-01 08:42:51,18398.75,18398.75,0.0,1.0,27
2024-03-01 08:42:52,18398.5,18398.5,0.0,1.0,23
2024-03-01 08:42:53,18401.5,18402.25,0.0,0.0,363
2024-03-01 08:42:54,18397.5,18401.75,0.0,0.0,267
2024-03-01 08:42:57,18397.5,18401.5,0.0,1.0,224
2024-03-01 08:42:59,18397.5,18401.25,0.0,1.0,367
2024-03-01 08:43:00,18398.0,18401.0,0.0,2.0,855
2024-03-01 08:43:01,18397.0,18397.0,0.0,0.0,26
2024-03-01 08:43:02,18397.25,18397.25,0.0,0.0,57
2024-03-01 08:43:03,18397.25,18397.25,0.0,2.0,88
2024-03-01 08:43:05,18397.0,18397.0,0.0,1.0,59
2024-03-01 08:43:06,18397.25,18397.25,0.0,2.0,164
2024-03-01 08:43:07,18397.0,18397.0,0.0,1.0,59
2024-03-01 08:43:08,18397.25,18399.5,0.0,1.0,334
2024-03-01 08:43:12,2.0,18401.25,0.0,1.0,540
2024-03-01 08:43:13,18397.75,18397.75,0.0,1.0,20
2024-03-01 08:43:14,0.0,18397.5,0.0,1.0,52
2024-03-01 08:43:15,0.0,2.0,0.0,2.0,18
2024-03-01 08:43:19,1.0,18397.75,0.0,1.0,65
2024-03-01 08:43:20,18397.75,18397.75,0.0,1.0,27
2024-03-01 08:43:22,18397.5,18400.5,0.0,1.0,70
2024-03-01 08:43:23,18397.5,18397.75,0.0,1.0,160
2024-03-01 08:43:24,18397.75,18397.75,0.0,1.0,20
2024-03-01 08:43:27,2.0,2.0,0.0,1.0,59
2024-03-01 08:43:28,0.0,2.0,0.0,1.0,17
2024-03-01 08:43:29,2.0,2.0,0.0,1.0,33
2024-03-01 08:43:31,2.0,2.0,0.0,0.0,82
2024-03-01 08:43:32,0.0,18397.75,0.0,1.0,54
2024-03-01 08:43:33,18397.5,18397.5,0.0,1.0,15
2024-03-01 08:43:36,1.0,18400.25,0.0,1.0,110
2024-03-01 08:43:37,1.0,2.0,0.0,1.0,24
2024-03-01 08:43:38,1.0,1.0,1.0,1.0,7
2024-03-01 08:43:39,18397.25,18397.25,0.0,0.0,102
2024-03-01 08:43:40,18396.25,18400.0,0.0,0.0,444
2024-03-01 08:43:41,18397.0,18397.0,0.0,2.0,31
2024-03-01 08:43:44,18396.75,18399.5,0.0,1.0,263
2024-03-01 08:43:45,2.0,18401.0,0.0,2.0,462
2024-03-01 08:43:46,18397.25,18397.5,0.0,1.0,54
2024-03-01 08:43:47,1.0,2.0,0.0,1.0,30
2024-03-01 08:43:48,1.0,1.0,1.0,1.0,7
2024-03-01 08:43:49,1.0,1.0,1.0,1.0,14
2024-03-01 08:43:51,2.0,18401.5,0.0,1.0,1033
2024-03-01 08:43:52,1.0,18398.25,0.0,1.0,123
2024-03-01 08:43:53,2.0,18402.25,0.0,1.0,103
2024-03-01 08:43:54,18398.25,18398.25,0.0,2.0,72
2024-03-01 08:43:55,1.0,18398.25,0.0,1.0,174
2024-03-01 08:43:56,0.0,2.0,0.0,1.0,17
2024-03-01 08:43:57,2.0,2.0,0.0,1.0,16
2024-03-01 08:43:58,18398.0,18401.0,0.0,2.0,48
2024-03-01 08:44:00,2.0,18402.25,0.0,0.0,262
2024-03-01 08:44:01,18396.25,18398.0,0.0,1.0,82
2024-03-01 08:44:02,18398.25,18398.25,0.0,0.0,106
2024-03-01 08:44:04,0.0,18400.75,0.0,1.0,391
2024-03-01 08:44:05,0.0,2.0,0.0,2.0,19
2024-03-01 08:44:07,18397.5,18397.5,0.0,0.0,24
2024-03-01 08:44:08,1.0,2.0,0.0,0.0,51
2024-03-01 08:44:09,18396.25,18400.25,0.0,0.0,75
2024-03-01 08:44:10,2.0,18397.5,0.0,1.0,46
2024-03-01 08:44:16,18397.25,18397.5,0.0,1.0,337
2024-03-01 08:44:18,18397.5,18397.5,0.0,1.0,29
2024-03-01 08:44:19,18397.25,18397.25,0.0,2.0,75
2024-03-01 08:44:20,0.0,18401.25,0.0,1.0,522
2024-03-01 08:44:22,18396.25,18400.0,0.0,2.0,153
2024-03-01 08:44:27,2.0,2.0,0.0,1.0,18
2024-03-01 08:44:28,2.0,2.0,0.0,1.0,69
2024-03-01 08:44:29,2.0,2.0,0.0,1.0,16
2024-03-01 08:44:30,0.0,18401.0,0.0,0.0,169
2024-03-01 08:44:31,1.0,1.0,1.0,1.0,11
2024-03-01 08:44:34,18397.25,18400.25,0.0,1.0,191
2024-03-01 08:44:38,1.0,18399.5,0.0,1.0,526
2024-03-01 08:44:39,1.0,2.0,0.0,2.0,48
2024-03-01 08:44:40,2.0,18401.0,0.0,0.0,118
2024-03-01 08:44:43,2.0,2.0,0.0,1.0,16
2024-03-01 08:44:47,18397.0,18400.0,0.0,1.0,229
2024-03-01 08:44:48,2.0,2.0,0.0,1.0,18
2024-03-01 08:44:54,18396.75,18399.5,0.0,2.0,452
2024-03-01 08:44:56,0.0,2.0,0.0,0.0,26
2024-03-01 08:44:57,2.0,2.0,0.0,0.0,51
2024-03-01 08:44:58,2.0,18396.5,0.0,1.0,246
2024-03-01 08:44:59,1.0,2.0,0.0,1.0,40
2024-03-01 08:45:00,0.0,2.0,0.0,1.0,17
2024-03-01 08:45:03,18396.5,18399.0,0.0,0.0,160
2024-03-01 08:45:04,18396.5,18401.0,0.0,1.0,221
2024-03-01 08:45:05,2.0,2.0,0.0,1.0,33
2024-03-01 08:45:06,2.0,2.0,0.0,1.0,16
2024-03-01 08:45:07,0.0,2.0,0.0,1.0,17
2024-03-01 08:45:08,1.0,2.0,0.0,2.0,32
2024-03-01 08:45:09,2.0,2.0,0.0,1.0,49
2024-03-01 08:45:10,0.0,18399.25,0.0,1.0,337
2024-03-01 08:45:11,18396.25,18398.75,0.0,2.0,191
2024-03-01 08:45:13,2.0,18396.0,0.0,2.0,67
2024-03-01 08:45:14,0.0,18396.0,0.0,2.0,123
2024-03-01 08:45:15,2.0,18399.75,0.0,0.0,134
2024-03-01 08:45:24,2.0,2.0,0.0,0.0,1165
2024-03-01 08:45:25,18395.75,18398.75,0.0,2.0,50
2024-03-01 08:45:26,2.0,18396.0,0.0,1.0,56
2024-03-01 08:45:27,2.0,2.0,0.0,1.0,16
2024-03-01 08:45:28,18395.0,18398.5,0.0,0.0,182
2024-03-01 08:45:29,18395.0,18395.5,0.0,0.0,44
2024-03-01 08:45:33,18395.0,18397.75,0.0,2.0,552
2024-03-01 08:45:34,1.0,18398.75,0.0,0.0,541
2024-03-01 08:45:36,0.0,18398.5,0.0,1.0,699
2024-03-01 08:45:37,2.0,18398.5,0.0,0.0,215
2024-03-01 08:45:38,18394.25,18394.5,0.0,2.0,23
2024-03-01 08:45:39,18394.25,18398.75,0.0,1.0,424
2024-03-01 08:45:40,18393.75,18394.75,0.0,0.0,44
2024-03-01 08:45:43,18393.75,18394.75,0.0,0.0,44
2024-03-01 08:45:44,2.0,2.0,0.0,1.0,29
2024-03-01 08:45:47,18393.75,18394.75,0.0,1.0,73
2024-03-01 08:45:49,18393.75,18395.0,0.0,2.0,277
2024-03-01 08:45:50,1.0,18397.25,0.0,1.0,218
2024-03-01 08:45:51,1.0,2.0,0.0,2.0,18
2024-03-01 08:45:54,2.0,18398.5,0.0,0.0,102
2024-03-01 08:45:55,1.0,1.0,1.0,1.0,7
2024-03-01 08:45:57,2.0,18395.0,0.0,1.0,90
2024-03-01 08:46:00,18394.75,18397.75,0.0,2.0,46
2024-03-01 08:46:01,18394.75,18398.5,0.0,2.0,317
2024-03-01 08:46:02,18394.5,18394.5,0.0,0.0,26
2024-03-01 08:46:03,2.0,18394.75,0.0,2.0,136
2024-03-01 08:46:04,0.0,18394.5,0.0,0.0,47
2024-03-01 08:46:06,18394.75,18394.75,0.0,1.0,40
2024-03-01 08:46:07,2.0,18398.75,0.0,0.0,300
2024-03-01 08:46:08,1.0,18395.5,0.0,1.0,126
2024-03-01 08:46:09,1.0,18398.5,0.0,1.0,383
2024-03-01 08:46:12,2.0,2.0,0.0,1.0,82
2024-03-01 08:46:14,0.0,18395.25,0.0,1.0,228
2024-03-01 08:46:15,1.0,18397.75,0.0,2.0,369
2024-03-01 08:46:16,0.0,18398.5,0.0,0.0,176
2024-03-01 08:46:20,1.0,2.0,0.0,1.0,50
2024-03-01 08:46:23,1.0,2.0,0.0,0.0,23
2024-03-01 08:46:30,1.0,2.0,0.0,1.0,23
2024-03-01 08:46:32,2.0,18398.5,0.0,1.0,637
2024-03-01 08:46:33,1.0,2.0,0.0,2.0,65
2024-03-01 08:46:34,0.0,18396.5,0.0,1.0,444
2024-03-01 08:46:36,18393.5,18396.25,0.0,1.0,346
2024-03-01 08:46:37,2.0,18397.25,0.0,2.0,686
2024-03-01 08:46:38,1.0,2.0,0.0,2.0,98
2024-03-01 08:46:39,0.0,2.0,0.0,1.0,146
2024-03-01 08:46:40,0.0,2.0,0.0,1.0,19
2024-03-01 08:46:44,1.0,2.0,0.0,0.0,18
2024-03-01 08:46:45,2.0,18397.25,0.0,1.0,983
2024-03-01 08:46:46,2.0,2.0,0.0,2.0,21
2024-03-01 08:46:47,2.0,18397.25,0.0,1.0,225
2024-03-01 08:46:49,18392.75,18395.5,0.0,0.0,169
2024-03-01 08:46:51,18392.5,18395.0,0.0,0.0,323
2024-03-01 08:46:52,1.0,18392.25,0.0,2.0,387
2024-03-01 08:46:53,1.0,18392.0,0.0,1.0,16
2024-03-01 08:46:55,18392.25,18392.25,0.0,1.0,157
2024-03-01 08:46:56,2.0,2.0,0.0,1.0,15
2024-03-01 08:46:58,2.0,18396.25,0.0,1.0,543
2024-03-01 08:46:59,2.0,18396.5,0.0,2.0,455
2024-03-01 08:47:00,2.0,18396.5,0.0,1.0,502
2024-03-01 08:47:01,18393.75,18396.25,0.0,0.0,361
2024-03-01 08:47:02,18393.5,18396.5,0.0,1.0,382
2024-03-01 08:47:03,18392.0,18396.25,0.0,1.0,299
2024-03-01 08:47:04,18393.25,18396.0,0.0,1.0,108
2024-03-01 08:47:05,18393.25,18393.25,0.0,2.0,105
2024-03-01 08:47:06,1.0,2.0,0.0,0.0,18
2024-03-01 08:47:07,2.0,18393.25,0.0,1.0,326
2024-03-01 08:47:08,18392.0,18393.0,0.0,0.0,373
2024-03-01 08:47:09,18392.0,18395.25,0.0,0.0,240
2024-03-01 08:47:10,1.0,18395.25,0.0,1.0,399
2024-03-01 08:47:11,18392.0,18392.5,0.0,0.0,44
2024-03-01 08:47:13,2.0,18396.0,0.0,0.0,131
2024-03-01 08:47:15,18392.5,18392.5,0.0,0.0,96
2024-03-01 08:47:16,18392.75,18395.5,0.0,1.0,307
2024-03-01 08:47:18,2.0,18395.25,0.0,2.0,285
2024-03-01 08:47:19,18392.75,18395.5,0.0,1.0,119
2024-03-01 08:47:20,1.0,18393.0,0.0,2.0,198
2024-03-01 08:47:21,18392.75,18393.0,0.0,0.0,103
2024-03-01 08:47:22,0.0,18392.75,0.0,1.0,267
2024-03-01 08:47:27,18392.0,18393.0,0.0,1.0,166
2024-03-01 08:47:28,2.0,18396.0,0.0,0.0,307
2024-03-01 08:47:29,18393.25,18393.25,0.0,0.0,86
2024-03-01 08:47:30,18393.25,18396.0,0.0,1.0,308
2024-03-01 08:47:31,18393.75,18396.25,0.0,1.0,213
2024-03-01 08:47:32,1.0,1.0,1.0,1.0,7
2024-03-01 08:47:33,18394.0,18396.75,0.0,2.0,460
2024-03-01 08:47:35,2.0,18397.25,0.0,1.0,233
2024-03-01 08:47:36,2.0,18396.75,0.0,0.0,486
2024-03-01 08:47:37,1.0,18394.0,0.0,0.0,44
2024-03-01 08:47:38,2.0,2.0,0.0,2.0,47
2024-03-01 08:47:41,18394.25,18397.0,0.0,1.0,129
2024-03-01 08:47:42,18394.25,18394.25,1.0,1.0,10
2024-03-01 08:47:43,1.0,18397.5,0.0,1.0,473
2024-03-01 08:47:48,18397.25,18397.25,0.0,1.0,221
2024-03-01 08:47:50,18395.0,18395.0,0.0,2.0,91
2024-03-01 08:47:51,18394.25,18394.5,0.0,1.0,64
2024-03-01 08:47:52,1.0,2.0,0.0,2.0,16
2024-03-01 08:47:53,2.0,2.0,0.0,2.0,54
2024-03-01 08:47:54,1.0,18400.0,0.0,1.0,1417
2024-03-01 08:47:55,18399.5,18399.75,0.0,0.0,302
2024-03-01 08:47:56,18397.25,18397.25,0.0,1.0,45
