time,event,signal_name1,value
2024-05-10T21:59:45,Signal,FIB_EMA_CROSS,
2024-05-13T16:41:02,Signal,FIB_EMA_CROSS,
2024-05-13T17:21:01,Signal,FIB_EMA_CROSS,
2024-05-13T21:25:26,Signal,FIB_EMA_CROSS,
2024-05-14T14:30:00,Signal,FIB_EMA_CROSS,
2024-05-14T14:30:01,Signal,FIB_EMA_CROSS,
2024-05-14T14:46:37,Signal,FIB_EMA_CROSS,
2024-05-14T16:07:09,Signal,FIB_EMA_CROSS,
2024-05-14T16:34:21,Signal,FIB_EMA_CROSS,
2024-05-14T16:47:13,Signal,FIB_EMA_CROSS,
2024-05-14T18:21:11,Signal,FIB_EMA_CROSS,
2024-05-15T02:37:38,Signal,FIB_EMA_CROSS,
2024-05-15T06:06:18,Signal,FIB_EMA_CROSS,
2024-05-15T14:30:01,Signal,FIB_EMA_CROSS,
2024-05-15T14:30:05,Signal,FIB_EMA_CROSS,
2024-05-15T14:30:10,Signal,FIB_EMA_CROSS,
2024-05-15T14:32:11,Signal,FIB_EMA_CROSS,
2024-05-15T14:43:13,Signal,FIB_EMA_CROSS,
2024-05-15T15:18:26,Signal,FIB_EMA_CROSS,
2024-05-15T15:31:34,Signal,FIB_EMA_CROSS,
2024-05-15T17:25:27,Signal,FIB_EMA_CROSS,
2024-05-15T19:25:27,Signal,FIB_EMA_CROSS,
2024-05-15T22:00:36,Signal,FIB_EMA_CROSS,
2024-05-16T07:01:34,Signal,FIB_EMA_CROSS,
2024-05-16T08:00:50,Signal,FIB_EMA_CROSS,
2024-05-16T10:13:24,Signal,FIB_EMA_CROSS,
2024-05-16T14:30:29,Signal,FIB_EMA_CROSS,
2024-05-16T17:13:28,Signal,FIB_EMA_CROSS,
2024-05-16T17:38:03,Signal,FIB_EMA_CROSS,
2024-05-16T18:00:37,Signal,FIB_EMA_CROSS,
2024-05-16T18:30:13,Signal,FIB_EMA_CROSS,
2024-05-16T19:20:53,Signal,FIB_EMA_CROSS,
2024-05-16T19:24:14,Signal,FIB_EMA_CROSS,
2024-05-16T19:29:10,Signal,FIB_EMA_CROSS,
2024-05-16T19:43:07,Signal,FIB_EMA_CROSS,
2024-05-16T21:55:11,Signal,FIB_EMA_CROSS,
2024-05-17T04:55:53,Signal,FIB_EMA_CROSS,
2024-05-17T15:41:17,Signal,FIB_EMA_CROSS,
2024-05-17T16:06:17,Signal,FIB_EMA_CROSS,
2024-05-17T18:05:57,Signal,FIB_EMA_CROSS,
2024-05-17T19:19:07,Signal,FIB_EMA_CROSS,
2024-05-17T19:56:19,Signal,FIB_EMA_CROSS,
2024-05-17T21:29:14,Signal,FIB_EMA_CROSS,
2024-05-20T16:25:19,Signal,FIB_EMA_CROSS,
2024-05-20T16:53:39,Signal,FIB_EMA_CROSS,
2024-05-20T17:42:57,Signal,FIB_EMA_CROSS,
2024-05-20T22:05:32,Signal,FIB_EMA_CROSS,
2024-05-21T09:02:37,Signal,FIB_EMA_CROSS,
2024-05-21T10:09:41,Signal,FIB_EMA_CROSS,
2024-05-21T14:14:10,Signal,FIB_EMA_CROSS,
2024-05-21T15:31:54,Signal,FIB_EMA_CROSS,
2024-05-21T15:39:10,Signal,FIB_EMA_CROSS,
2024-05-21T19:11:07,Signal,FIB_EMA_CROSS,
2024-05-21T21:47:32,Signal,FIB_EMA_CROSS,
2024-05-22T10:55:13,Signal,FIB_EMA_CROSS,
2024-05-22T15:10:12,Signal,FIB_EMA_CROSS,
2024-05-22T16:22:04,Signal,FIB_EMA_CROSS,
2024-05-22T16:44:20,Signal,FIB_EMA_CROSS,
2024-05-22T18:31:50,Signal,FIB_EMA_CROSS,
2024-05-22T19:56:08,Signal,FIB_EMA_CROSS,
2024-05-22T20:00:04,Signal,FIB_EMA_CROSS,
2024-05-22T20:00:28,Signal,FIB_EMA_CROSS,
2024-05-22T20:01:52,Signal,FIB_EMA_CROSS,
2024-05-22T20:26:36,Signal,FIB_EMA_CROSS,
2024-05-22T20:37:50,Signal,FIB_EMA_CROSS,
2024-05-22T21:19:05,Signal,FIB_EMA_CROSS,
2024-05-22T21:39:01,Signal,FIB_EMA_CROSS,
2024-05-22T22:01:57,Signal,FIB_EMA_CROSS,
2024-05-22T22:16:40,Signal,FIB_EMA_CROSS,
2024-05-22T22:18:51,Signal,FIB_EMA_CROSS,
2024-05-22T22:20:28,Signal,FIB_EMA_CROSS,
2024-05-22T22:20:37,Signal,FIB_EMA_CROSS,
2024-05-22T22:20:50,Signal,FIB_EMA_CROSS,
2024-05-22T22:21:56,Signal,FIB_EMA_CROSS,
2024-05-22T22:23:23,Signal,FIB_EMA_CROSS,
2024-05-22T22:33:03,Signal,FIB_EMA_CROSS,
2024-05-22T22:35:39,Signal,FIB_EMA_CROSS,
2024-05-23T07:13:01,Signal,FIB_EMA_CROSS,
2024-05-23T10:43:27,Signal,FIB_EMA_CROSS,
2024-05-23T14:58:16,Signal,FIB_EMA_CROSS,
2024-05-23T15:37:02,Signal,FIB_EMA_CROSS,
2024-05-23T15:45:00,Signal,FIB_EMA_CROSS,
2024-05-23T15:45:01,Signal,FIB_EMA_CROSS,
2024-05-23T15:59:00,Signal,FIB_EMA_CROSS,
2024-05-23T16:07:41,Signal,FIB_EMA_CROSS,
2024-05-23T16:26:09,Signal,FIB_EMA_CROSS,
2024-05-23T16:30:29,Signal,FIB_EMA_CROSS,
2024-05-23T17:10:49,Signal,FIB_EMA_CROSS,
2024-05-23T18:04:20,Signal,FIB_EMA_CROSS,
2024-05-23T18:41:53,Signal,FIB_EMA_CROSS,
2024-05-23T19:10:31,Signal,FIB_EMA_CROSS,
2024-05-23T19:33:19,Signal,FIB_EMA_CROSS,
2024-05-23T19:41:26,Signal,FIB_EMA_CROSS,
2024-05-23T19:51:47,Signal,FIB_EMA_CROSS,
2024-05-23T19:55:18,Signal,FIB_EMA_CROSS,
2024-05-23T19:58:27,Signal,FIB_EMA_CROSS,
2024-05-23T19:59:39,Signal,FIB_EMA_CROSS,
2024-05-23T20:01:08,Signal,FIB_EMA_CROSS,
2024-05-23T20:09:08,Signal,FIB_EMA_CROSS,
2024-05-23T20:10:55,Signal,FIB_EMA_CROSS,
2024-05-23T21:03:16,Signal,FIB_EMA_CROSS,
2024-05-23T21:11:13,Signal,FIB_EMA_CROSS,
2024-05-23T21:15:27,Signal,FIB_EMA_CROSS,
2024-05-23T21:47:02,Signal,FIB_EMA_CROSS,
2024-05-23T21:55:09,Signal,FIB_EMA_CROSS,
2024-05-23T22:01:37,Signal,FIB_EMA_CROSS,
2024-05-23T22:13:22,Signal,FIB_EMA_CROSS,
2024-05-24T09:34:14,Signal,FIB_EMA_CROSS,
2024-05-24T15:05:49,Signal,FIB_EMA_CROSS,
2024-05-24T15:30:02,Signal,FIB_EMA_CROSS,
2024-05-24T15:37:07,Signal,FIB_EMA_CROSS,
2024-05-24T16:07:20,Signal,FIB_EMA_CROSS,
2024-05-24T17:28:32,Signal,FIB_EMA_CROSS,
2024-05-24T17:49:15,Signal,FIB_EMA_CROSS,
2024-05-24T19:31:21,Signal,FIB_EMA_CROSS,
2024-05-24T21:04:24,Signal,FIB_EMA_CROSS,
2024-05-28T09:14:02,Signal,FIB_EMA_CROSS,
2024-05-28T13:21:43,Signal,FIB_EMA_CROSS,
2024-05-28T14:18:05,Signal,FIB_EMA_CROSS,
2024-05-28T15:41:03,Signal,FIB_EMA_CROSS,
2024-05-28T15:54:37,Signal,FIB_EMA_CROSS,
2024-05-28T16:00:55,Signal,FIB_EMA_CROSS,
2024-05-28T16:21:51,Signal,FIB_EMA_CROSS,
2024-05-28T16:34:47,Signal,FIB_EMA_CROSS,
2024-05-28T19:55:14,Signal,FIB_EMA_CROSS,
2024-05-28T20:16:29,Signal,FIB_EMA_CROSS,
2024-05-28T20:50:36,Signal,FIB_EMA_CROSS,
2024-05-28T21:40:27,Signal,FIB_EMA_CROSS,
2024-05-28T22:05:48,Signal,FIB_EMA_CROSS,
2024-05-29T07:29:03,Signal,FIB_EMA_CROSS,
2024-05-29T09:09:17,Signal,FIB_EMA_CROSS,
2024-05-29T09:53:42,Signal,FIB_EMA_CROSS,
2024-05-29T10:06:57,Signal,FIB_EMA_CROSS,
2024-05-29T11:06:09,Signal,FIB_EMA_CROSS,
2024-05-29T14:04:06,Signal,FIB_EMA_CROSS,
2024-05-29T15:39:49,Signal,FIB_EMA_CROSS,
2024-05-29T16:08:03,Signal,FIB_EMA_CROSS,
2024-05-29T16:21:28,Signal,FIB_EMA_CROSS,
2024-05-29T17:06:00,Signal,FIB_EMA_CROSS,
2024-05-29T17:40:27,Signal,FIB_EMA_CROSS,
2024-05-29T18:00:52,Signal,FIB_EMA_CROSS,
2024-05-29T19:12:46,Signal,FIB_EMA_CROSS,
2024-05-29T19:34:16,Signal,FIB_EMA_CROSS,
2024-05-29T19:42:56,Signal,FIB_EMA_CROSS,
2024-05-29T21:08:10,Signal,FIB_EMA_CROSS,
2024-05-29T21:43:41,Signal,FIB_EMA_CROSS,
2024-05-29T22:02:46,Signal,FIB_EMA_CROSS,
2024-05-29T22:43:26,Signal,FIB_EMA_CROSS,
2024-05-30T02:38:14,Signal,FIB_EMA_CROSS,
2024-05-30T11:39:54,Signal,FIB_EMA_CROSS,
2024-05-30T14:51:09,Signal,FIB_EMA_CROSS,
2024-05-30T15:33:55,Signal,FIB_EMA_CROSS,
2024-05-30T16:00:24,Signal,FIB_EMA_CROSS,
2024-05-30T16:51:00,Signal,FIB_EMA_CROSS,
2024-05-30T16:57:03,Signal,FIB_EMA_CROSS,
2024-05-30T18:09:06,Signal,FIB_EMA_CROSS,
2024-05-30T18:26:19,Signal,FIB_EMA_CROSS,
2024-05-30T19:02:15,Signal,FIB_EMA_CROSS,
2024-05-30T19:36:06,Signal,FIB_EMA_CROSS,
2024-05-30T19:47:14,Signal,FIB_EMA_CROSS,
2024-05-30T20:35:19,Signal,FIB_EMA_CROSS,
2024-05-30T21:02:24,Signal,FIB_EMA_CROSS,
2024-05-30T21:28:03,Signal,FIB_EMA_CROSS,
2024-05-30T21:33:38,Signal,FIB_EMA_CROSS,
2024-05-30T21:45:17,Signal,FIB_EMA_CROSS,
2024-05-30T21:55:30,Signal,FIB_EMA_CROSS,
2024-05-30T22:06:26,Signal,FIB_EMA_CROSS,
2024-05-31T00:00:00,Signal,FIB_EMA_CROSS,
2024-05-31T00:08:42,Signal,FIB_EMA_CROSS,
2024-05-31T09:20:49,Signal,FIB_EMA_CROSS,
2024-05-31T12:10:01,Signal,FIB_EMA_CROSS,
2024-05-31T14:30:10,Signal,FIB_EMA_CROSS,
2024-05-31T15:32:51,Signal,FIB_EMA_CROSS,
2024-05-31T15:38:15,Signal,FIB_EMA_CROSS,
2024-05-31T15:46:32,Signal,FIB_EMA_CROSS,
2024-05-31T15:50:12,Signal,FIB_EMA_CROSS,
2024-05-31T16:19:39,Signal,FIB_EMA_CROSS,
2024-05-31T16:21:18,Signal,FIB_EMA_CROSS,
2024-05-31T16:28:58,Signal,FIB_EMA_CROSS,
2024-05-31T16:33:22,Signal,FIB_EMA_CROSS,
2024-05-31T16:46:43,Signal,FIB_EMA_CROSS,
2024-05-31T16:49:52,Signal,FIB_EMA_CROSS,
2024-05-31T17:11:00,Signal,FIB_EMA_CROSS,
2024-05-31T17:15:45,Signal,FIB_EMA_CROSS,
2024-05-31T17:49:26,Signal,FIB_EMA_CROSS,
2024-05-31T18:03:00,Signal,FIB_EMA_CROSS,
2024-05-31T18:08:20,Signal,FIB_EMA_CROSS,
2024-05-31T19:34:05,Signal,FIB_EMA_CROSS,
2024-05-31T19:52:37,Signal,FIB_EMA_CROSS,
2024-05-31T19:58:29,Signal,FIB_EMA_CROSS,
2024-05-31T20:14:54,Signal,FIB_EMA_CROSS,
2024-05-31T20:26:04,Signal,FIB_EMA_CROSS,
2024-05-31T21:00:35,Signal,FIB_EMA_CROSS,
2024-05-31T21:29:46,Signal,FIB_EMA_CROSS,
2024-05-31T21:51:07,Signal,FIB_EMA_CROSS,
2024-05-31T22:05:08,Signal,FIB_EMA_CROSS,
2024-05-31T22:27:13,Signal,FIB_EMA_CROSS,
2024-06-03T00:00:01,Signal,FIB_EMA_CROSS,
2024-06-03T03:08:48,Signal,FIB_EMA_CROSS,
2024-06-03T09:14:22,Signal,FIB_EMA_CROSS,
2024-06-03T09:54:12,Signal,FIB_EMA_CROSS,
2024-06-03T11:02:58,Signal,FIB_EMA_CROSS,
2024-06-03T11:17:18,Signal,FIB_EMA_CROSS,
2024-06-03T11:44:52,Signal,FIB_EMA_CROSS,
2024-06-03T12:46:43,Signal,FIB_EMA_CROSS,
2024-06-03T13:25:16,Signal,FIB_EMA_CROSS,
2024-06-03T13:35:56,Signal,FIB_EMA_CROSS,
2024-06-03T15:48:44,Signal,FIB_EMA_CROSS,
2024-06-03T16:01:09,Signal,FIB_EMA_CROSS,
2024-06-03T16:05:41,Signal,FIB_EMA_CROSS,
2024-06-03T16:30:01,Signal,FIB_EMA_CROSS,
2024-06-03T16:43:28,Signal,FIB_EMA_CROSS,
2024-06-03T17:14:21,Signal,FIB_EMA_CROSS,
2024-06-03T17:46:06,Signal,FIB_EMA_CROSS,
2024-06-03T17:51:08,Signal,FIB_EMA_CROSS,
2024-06-03T17:59:40,Signal,FIB_EMA_CROSS,
2024-06-03T18:01:20,Signal,FIB_EMA_CROSS,
2024-06-03T18:06:12,Signal,FIB_EMA_CROSS,
2024-06-03T18:12:03,Signal,FIB_EMA_CROSS,
2024-06-03T18:19:50,Signal,FIB_EMA_CROSS,
2024-06-03T18:26:38,Signal,FIB_EMA_CROSS,
2024-06-03T18:50:00,Signal,FIB_EMA_CROSS,
2024-06-03T18:59:09,Signal,FIB_EMA_CROSS,
2024-06-03T19:02:21,Signal,FIB_EMA_CROSS,
2024-06-03T19:35:19,Signal,FIB_EMA_CROSS,
2024-06-03T20:12:03,Signal,FIB_EMA_CROSS,
2024-06-03T20:27:34,Signal,FIB_EMA_CROSS,
2024-06-03T21:07:13,Signal,FIB_EMA_CROSS,
2024-06-03T21:30:32,Signal,FIB_EMA_CROSS,
2024-06-04T00:00:00,Signal,FIB_EMA_CROSS,
2024-06-04T03:12:12,Signal,FIB_EMA_CROSS,
2024-06-04T07:25:39,Signal,FIB_EMA_CROSS,
2024-06-04T10:11:05,Signal,FIB_EMA_CROSS,
2024-06-04T10:26:03,Signal,FIB_EMA_CROSS,
2024-06-04T11:02:59,Signal,FIB_EMA_CROSS,
2024-06-04T11:36:05,Signal,FIB_EMA_CROSS,
2024-06-04T11:46:11,Signal,FIB_EMA_CROSS,
2024-06-04T12:08:15,Signal,FIB_EMA_CROSS,
2024-06-04T15:30:26,Signal,FIB_EMA_CROSS,
2024-06-04T15:44:34,Signal,FIB_EMA_CROSS,
2024-06-04T16:00:43,Signal,FIB_EMA_CROSS,
2024-06-04T16:08:27,Signal,FIB_EMA_CROSS,
2024-06-04T16:12:02,Signal,FIB_EMA_CROSS,
2024-06-04T16:18:00,Signal,FIB_EMA_CROSS,
2024-06-04T16:53:14,Signal,FIB_EMA_CROSS,
2024-06-04T16:55:13,Signal,FIB_EMA_CROSS,
2024-06-04T17:06:06,Signal,FIB_EMA_CROSS,
2024-06-04T17:11:51,Signal,FIB_EMA_CROSS,
2024-06-04T17:48:09,Signal,FIB_EMA_CROSS,
2024-06-04T17:58:24,Signal,FIB_EMA_CROSS,
2024-06-04T18:06:39,Signal,FIB_EMA_CROSS,
2024-06-04T18:18:21,Signal,FIB_EMA_CROSS,
2024-06-04T18:22:18,Signal,FIB_EMA_CROSS,
2024-06-04T19:02:36,Signal,FIB_EMA_CROSS,
2024-06-04T19:32:46,Signal,FIB_EMA_CROSS,
2024-06-04T19:43:51,Signal,FIB_EMA_CROSS,
2024-06-04T19:53:19,Signal,FIB_EMA_CROSS,
2024-06-04T20:25:45,Signal,FIB_EMA_CROSS,
2024-06-04T21:27:43,Signal,FIB_EMA_CROSS,
2024-06-04T21:31:00,Signal,FIB_EMA_CROSS,
2024-06-05T09:44:10,Signal,FIB_EMA_CROSS,
2024-06-05T15:33:50,Signal,FIB_EMA_CROSS,
2024-06-05T15:40:00,Signal,FIB_EMA_CROSS,
2024-06-05T15:45:03,Signal,FIB_EMA_CROSS,
2024-06-05T15:45:39,Signal,FIB_EMA_CROSS,
2024-06-05T15:49:08,Signal,FIB_EMA_CROSS,
2024-06-05T15:56:36,Signal,FIB_EMA_CROSS,
2024-06-05T16:05:14,Signal,FIB_EMA_CROSS,
2024-06-05T16:08:14,Signal,FIB_EMA_CROSS,
2024-06-05T16:36:57,Signal,FIB_EMA_CROSS,
2024-06-05T16:50:24,Signal,FIB_EMA_CROSS,
2024-06-05T18:15:12,Signal,FIB_EMA_CROSS,
2024-06-05T19:25:26,Signal,FIB_EMA_CROSS,
2024-06-05T20:06:38,Signal,FIB_EMA_CROSS,
2024-06-06T09:34:50,Signal,FIB_EMA_CROSS,
2024-06-06T10:47:43,Signal,FIB_EMA_CROSS,
2024-06-06T14:21:00,Signal,FIB_EMA_CROSS,
2024-06-06T14:30:44,Signal,FIB_EMA_CROSS,
2024-06-06T15:48:29,Signal,FIB_EMA_CROSS,
2024-06-06T15:53:00,Signal,FIB_EMA_CROSS,
2024-06-06T15:54:17,Signal,FIB_EMA_CROSS,
2024-06-06T16:05:00,Signal,FIB_EMA_CROSS,
2024-06-06T16:09:48,Signal,FIB_EMA_CROSS,
2024-06-06T16:21:34,Signal,FIB_EMA_CROSS,
2024-06-06T17:00:00,Signal,FIB_EMA_CROSS,
2024-06-06T17:18:06,Signal,FIB_EMA_CROSS,
2024-06-06T17:57:23,Signal,FIB_EMA_CROSS,
2024-06-06T18:28:12,Signal,FIB_EMA_CROSS,
2024-06-06T21:35:36,Signal,FIB_EMA_CROSS,
2024-06-06T21:40:51,Signal,FIB_EMA_CROSS,
2024-06-07T10:53:34,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:01,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:01,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:01,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:01,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:01,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:01,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:01,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:02,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:02,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:02,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:03,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:03,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:03,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:03,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:03,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:03,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:03,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:03,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:04,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:04,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:04,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:04,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:04,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:04,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:05,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:06,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:06,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:07,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:07,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:07,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:08,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:14,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:16,Signal,FIB_EMA_CROSS,
2024-06-07T14:30:23,Signal,FIB_EMA_CROSS,
2024-06-07T14:33:14,Signal,FIB_EMA_CROSS,
2024-06-07T14:35:58,Signal,FIB_EMA_CROSS,
2024-06-07T14:38:12,Signal,FIB_EMA_CROSS,
2024-06-07T14:45:03,Signal,FIB_EMA_CROSS,
2024-06-07T15:00:23,Signal,FIB_EMA_CROSS,
2024-06-07T15:24:24,Signal,FIB_EMA_CROSS,
2024-06-07T15:32:08,Signal,FIB_EMA_CROSS,
2024-06-07T15:34:35,Signal,FIB_EMA_CROSS,
2024-06-07T15:38:09,Signal,FIB_EMA_CROSS,
2024-06-07T16:16:00,Signal,FIB_EMA_CROSS,
2024-06-07T16:50:33,Signal,FIB_EMA_CROSS,
2024-06-07T17:17:13,Signal,FIB_EMA_CROSS,
2024-06-07T17:42:32,Signal,FIB_EMA_CROSS,
2024-06-07T19:37:44,Signal,FIB_EMA_CROSS,
2024-06-07T20:17:44,Signal,FIB_EMA_CROSS,
2024-06-07T20:58:17,Signal,FIB_EMA_CROSS,
2024-06-07T21:25:36,Signal,FIB_EMA_CROSS,
2024-06-07T21:46:01,Signal,FIB_EMA_CROSS,
2024-06-07T21:52:15,Signal,FIB_EMA_CROSS,
2024-06-07T22:03:00,Signal,FIB_EMA_CROSS,
2024-06-10T09:14:07,Signal,FIB_EMA_CROSS,
2024-06-10T09:38:16,Signal,FIB_EMA_CROSS,
2024-06-10T10:03:02,Signal,FIB_EMA_CROSS,
2024-06-10T10:17:20,Signal,FIB_EMA_CROSS,
2024-06-10T15:44:27,Signal,FIB_EMA_CROSS,
2024-06-10T15:53:30,Signal,FIB_EMA_CROSS,
2024-06-10T15:58:37,Signal,FIB_EMA_CROSS,
2024-06-10T16:05:26,Signal,FIB_EMA_CROSS,
2024-06-10T16:44:08,Signal,FIB_EMA_CROSS,
2024-06-10T19:12:52,Signal,FIB_EMA_CROSS,
2024-06-10T19:36:38,Signal,FIB_EMA_CROSS,
2024-06-10T20:18:24,Signal,FIB_EMA_CROSS,
2024-06-10T20:28:05,Signal,FIB_EMA_CROSS,
2024-06-10T21:24:37,Signal,FIB_EMA_CROSS,
2024-06-10T21:45:11,Signal,FIB_EMA_CROSS,
2024-06-11T05:37:15,Signal,FIB_EMA_CROSS,
2024-06-11T10:09:10,Signal,FIB_EMA_CROSS,
2024-06-11T11:17:15,Signal,FIB_EMA_CROSS,
2024-06-11T13:06:12,Signal,FIB_EMA_CROSS,
2024-06-11T15:31:34,Signal,FIB_EMA_CROSS,
2024-06-11T15:44:15,Signal,FIB_EMA_CROSS,
2024-06-11T17:03:55,Signal,FIB_EMA_CROSS,
2024-06-11T17:35:39,Signal,FIB_EMA_CROSS,
2024-06-11T17:47:02,Signal,FIB_EMA_CROSS,
2024-06-11T17:50:03,Signal,FIB_EMA_CROSS,
2024-06-11T18:21:49,Signal,FIB_EMA_CROSS,
2024-06-11T20:43:02,Signal,FIB_EMA_CROSS,
2024-06-11T20:52:48,Signal,FIB_EMA_CROSS,
2024-06-11T21:11:01,Signal,FIB_EMA_CROSS,
2024-06-11T21:49:52,Signal,FIB_EMA_CROSS,
2024-06-11T22:45:00,Signal,FIB_EMA_CROSS,
2024-06-12T10:28:00,Signal,FIB_EMA_CROSS,
2024-06-12T14:29:58,Signal,FIB_EMA_CROSS,
2024-06-12T14:29:59,Signal,FIB_EMA_CROSS,
2024-06-12T14:29:59,Signal,FIB_EMA_CROSS,
2024-06-12T14:29:59,Signal,FIB_EMA_CROSS,
2024-06-12T14:30:00,Signal,FIB_EMA_CROSS,
2024-06-12T14:30:00,Signal,FIB_EMA_CROSS,
2024-06-12T14:30:00,Signal,FIB_EMA_CROSS,
2024-06-12T14:30:00,Signal,FIB_EMA_CROSS,
2024-06-12T14:30:00,Signal,FIB_EMA_CROSS,
2024-06-12T14:30:02,Signal,FIB_EMA_CROSS,
2024-06-12T14:30:06,Signal,FIB_EMA_CROSS,
2024-06-12T14:30:13,Signal,FIB_EMA_CROSS,
2024-06-12T14:32:52,Signal,FIB_EMA_CROSS,
2024-06-12T14:34:47,Signal,FIB_EMA_CROSS,
2024-06-12T14:46:02,Signal,FIB_EMA_CROSS,
2024-06-12T15:54:09,Signal,FIB_EMA_CROSS,
2024-06-12T16:06:24,Signal,FIB_EMA_CROSS,
2024-06-12T16:43:30,Signal,FIB_EMA_CROSS,
2024-06-12T18:12:57,Signal,FIB_EMA_CROSS,
2024-06-12T19:30:56,Signal,FIB_EMA_CROSS,
2024-06-12T20:00:26,Signal,FIB_EMA_CROSS,
2024-06-12T20:00:59,Signal,FIB_EMA_CROSS,
2024-06-12T20:01:40,Signal,FIB_EMA_CROSS,
2024-06-12T20:03:00,Signal,FIB_EMA_CROSS,
2024-06-12T20:04:00,Signal,FIB_EMA_CROSS,
2024-06-12T20:06:46,Signal,FIB_EMA_CROSS,
2024-06-12T20:11:34,Signal,FIB_EMA_CROSS,
2024-06-12T20:33:22,Signal,FIB_EMA_CROSS,
2024-06-12T20:34:15,Signal,FIB_EMA_CROSS,
2024-06-12T20:37:10,Signal,FIB_EMA_CROSS,
2024-06-12T20:43:12,Signal,FIB_EMA_CROSS,
2024-06-12T20:44:10,Signal,FIB_EMA_CROSS,
2024-06-12T20:44:49,Signal,FIB_EMA_CROSS,
2024-06-12T20:48:48,Signal,FIB_EMA_CROSS,
2024-06-12T20:52:12,Signal,FIB_EMA_CROSS,
2024-06-12T20:54:42,Signal,FIB_EMA_CROSS,
2024-06-12T21:30:05,Signal,FIB_EMA_CROSS,
2024-06-12T21:31:07,Signal,FIB_EMA_CROSS,
2024-06-12T21:41:31,Signal,FIB_EMA_CROSS,
2024-06-12T22:15:06,Signal,FIB_EMA_CROSS,
2024-06-12T22:15:58,Signal,FIB_EMA_CROSS,
2024-06-12T22:17:54,Signal,FIB_EMA_CROSS,
2024-06-12T22:32:34,Signal,FIB_EMA_CROSS,
2024-06-13T00:14:18,Signal,FIB_EMA_CROSS,
2024-06-13T10:13:06,Signal,FIB_EMA_CROSS,
2024-06-13T12:18:11,Signal,FIB_EMA_CROSS,
2024-06-13T12:50:28,Signal,FIB_EMA_CROSS,
2024-06-13T15:01:17,Signal,FIB_EMA_CROSS,
2024-06-13T15:51:51,Signal,FIB_EMA_CROSS,
2024-06-13T16:51:14,Signal,FIB_EMA_CROSS,
2024-06-13T16:56:46,Signal,FIB_EMA_CROSS,
2024-06-13T17:22:11,Signal,FIB_EMA_CROSS,
2024-06-13T18:09:34,Signal,FIB_EMA_CROSS,
2024-06-13T18:15:44,Signal,FIB_EMA_CROSS,
2024-06-13T21:30:16,Signal,FIB_EMA_CROSS,
2024-06-14T10:21:02,Signal,FIB_EMA_CROSS,
2024-06-14T12:22:37,Signal,FIB_EMA_CROSS,
2024-06-14T12:28:25,Signal,FIB_EMA_CROSS,
2024-06-14T13:17:18,Signal,FIB_EMA_CROSS,
2024-06-14T14:13:04,Signal,FIB_EMA_CROSS,
2024-06-14T14:41:16,Signal,FIB_EMA_CROSS,
2024-06-14T15:32:53,Signal,FIB_EMA_CROSS,
2024-06-14T16:03:07,Signal,FIB_EMA_CROSS,
2024-06-14T16:08:50,Signal,FIB_EMA_CROSS,
2024-06-14T17:07:57,Signal,FIB_EMA_CROSS,
2024-06-14T17:16:47,Signal,FIB_EMA_CROSS,
2024-06-14T18:48:31,Signal,FIB_EMA_CROSS,
2024-06-14T20:09:02,Signal,FIB_EMA_CROSS,
2024-06-14T20:30:17,Signal,FIB_EMA_CROSS,
2024-06-14T21:54:50,Signal,FIB_EMA_CROSS,
2024-06-17T08:01:03,Signal,FIB_EMA_CROSS,
2024-06-17T11:07:15,Signal,FIB_EMA_CROSS,
2024-06-17T12:05:56,Signal,FIB_EMA_CROSS,
2024-06-17T14:03:25,Signal,FIB_EMA_CROSS,
